,evolutionary_track,x,y,x2,xlog,ylog,xrange,yrange,xnormalization,ynormalization,kname,combination,mean_deviation,max_deviation,saveGPmodel,saveGPdata
488,m1.13_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[58786908.15994094, 7870506008.697802]","[4815.25329658097, 6126.802789509103]",True,True,constant + exponential,True,0.00010111300936015434,0.0010908996720365716,m1.13_feh1.0_MLT1.9_fov0.018.gpdict,m1.13_feh1.0_MLT1.9_fov0.018.gpdata
489,m0.98_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[58576724.91722001, 8922402140.94097]","[5015.554471837207, 6365.054866248159]",True,True,constant + exponential,True,3.027096968382663e-05,0.00015796604030704486,m0.98_feh-4.0_MLT1.9_fov0.018.gpdict,m0.98_feh-4.0_MLT1.9_fov0.018.gpdata
490,m1.16_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[53886069.3049189, 7188408898.457481]","[4691.9441625115005, 6114.8268706341405]",True,True,constant + exponential,True,0.0001281828415045895,0.0005216162568070226,m1.16_feh1.0_MLT1.9_fov0.018.gpdict,m1.16_feh1.0_MLT1.9_fov0.018.gpdata
491,m1.11_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[45612345.17243017, 5695977986.548558]","[4909.0654681327505, 6651.006474239461]",True,True,constant + exponential,True,6.889713313238638e-05,0.0008268021789643587,m1.11_feh-4.0_MLT1.9_fov0.018.gpdict,m1.11_feh-4.0_MLT1.9_fov0.018.gpdata
492,m0.91_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[110959956.44245948, 19332026838.06542]","[4669.758389937348, 5457.946762129619]",True,True,constant + exponential,True,0.00013560271939472534,0.002018040249158415,m0.91_feh2.5_MLT1.9_fov0.018.gpdict,m0.91_feh2.5_MLT1.9_fov0.018.gpdata
493,m0.96_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[64060488.84482534, 9317889027.388245]","[5036.073457120982, 6365.303074618409]",True,True,constant + exponential,True,4.0504111935206516e-05,0.0004121974322689459,m0.96_feh-4.5_MLT1.9_fov0.018.gpdict,m0.96_feh-4.5_MLT1.9_fov0.018.gpdata
494,m1.04_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[75798343.20197748, 12020283485.55944]","[4786.912006620744, 5791.267275521592]",True,True,constant + exponential,True,8.18523099905143e-05,0.0002639300842490755,m1.04_feh3.0_MLT1.9_fov0.018.gpdict,m1.04_feh3.0_MLT1.9_fov0.018.gpdata
495,m1.11_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[46302696.13546938, 6136820091.622476]","[4864.203385765923, 6511.257500598829]",True,True,constant + exponential,True,7.754923922015411e-05,0.0005847817336881445,m1.11_feh-3.0_MLT1.9_fov0.018.gpdict,m1.11_feh-3.0_MLT1.9_fov0.018.gpdata
496,m1.0_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[80171303.60715717, 12494081061.137787]","[4613.040465485916, 5727.731367203036]",True,True,constant + exponential,True,5.104377240927315e-05,0.0005166012006855292,m1.0_feh1.0_MLT1.9_fov0.018.gpdict,m1.0_feh1.0_MLT1.9_fov0.018.gpdata
497,m1.08_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[57836210.10752868, 7813459634.628761]","[4886.118356171797, 6262.42949630777]",True,True,constant + exponential,True,3.724482833327407e-05,0.0003943956028591433,m1.08_feh-1.0_MLT1.9_fov0.018.gpdict,m1.08_feh-1.0_MLT1.9_fov0.018.gpdata
498,m0.9500000000000001_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[98107596.08113384, 16482717122.264534]","[4675.151716255736, 5551.750399047406]",True,True,constant + exponential,True,9.783716423771116e-05,0.0018543287565057076,m0.9500000000000001_feh2.5_MLT1.9_fov0.018.gpdict,m0.9500000000000001_feh2.5_MLT1.9_fov0.018.gpdata
499,m0.99_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[62403563.97146173, 8603364446.321209]","[4893.302903917136, 6320.3166044802]",True,True,constant + exponential,True,3.073922941272148e-05,0.00029965935334896887,m0.99_feh-4.0_MLT1.9_fov0.018.gpdict,m0.99_feh-4.0_MLT1.9_fov0.018.gpdata
500,m1.16_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35481178.055388115, 4483426921.335509]","[5115.1917117438425, 7054.657979241672]",True,True,constant + exponential,True,0.00010303113766841624,0.0027005072288835974,m1.16_feh-5.5_MLT1.9_fov0.018.gpdict,m1.16_feh-5.5_MLT1.9_fov0.018.gpdata
501,m0.95_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[63481429.46621934, 9164828852.250141]","[5087.800348018157, 6430.265714867938]",True,True,constant + exponential,True,4.343460693223572e-05,0.0004959969688305144,m0.95_feh-5.5_MLT1.9_fov0.018.gpdict,m0.95_feh-5.5_MLT1.9_fov0.018.gpdata
502,m1.27_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35131794.18835728, 4374351753.537162]","[4840.67650269842, 6687.381816398447]",True,True,constant + exponential,True,8.09406711551974e-05,0.0010216549432874311,m1.27_feh-1.0_MLT1.9_fov0.018.gpdict,m1.27_feh-1.0_MLT1.9_fov0.018.gpdata
503,m1.22_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[52795391.46864074, 7066494135.791973]","[4689.704512659286, 5998.293141551352]",True,True,constant + exponential,True,9.33115070018372e-05,0.0009591351136687409,m1.22_feh4.5_MLT1.9_fov0.018.gpdict,m1.22_feh4.5_MLT1.9_fov0.018.gpdata
504,m1.22_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[37126329.93079789, 4731307629.1592245]","[4990.432692940085, 6725.9989750535715]",True,True,constant + exponential,True,6.124098243057693e-05,0.0006219623812651065,m1.22_feh-2.0_MLT1.9_fov0.018.gpdict,m1.22_feh-2.0_MLT1.9_fov0.018.gpdata
505,m1.17_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[59535642.46890713, 8246108184.906062]","[4665.065905842475, 5886.674030026911]",True,True,constant + exponential,True,0.00020608989294691995,0.00491997868001548,m1.17_feh4.5_MLT1.9_fov0.018.gpdict,m1.17_feh4.5_MLT1.9_fov0.018.gpdata
506,m0.99_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[80873291.78434378, 12880365531.580048]","[4745.141775176131, 5792.135354043181]",True,True,constant + exponential,True,4.368772753889621e-05,0.0005570676122395035,m0.99_feh1.0_MLT1.9_fov0.018.gpdict,m0.99_feh1.0_MLT1.9_fov0.018.gpdata
507,m0.96_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[75177234.65175356, 11718270247.512354]","[4874.000432517484, 6020.014930453883]",True,True,constant + exponential,True,4.30773985467963e-05,0.0002583922337539013,m0.96_feh-1.5_MLT1.9_fov0.018.gpdict,m0.96_feh-1.5_MLT1.9_fov0.018.gpdata
508,m1.28_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[40912263.02400907, 5011042445.9579115]","[4745.4113003992625, 6411.9140137524755]",True,True,constant + exponential,True,8.859244399766617e-05,0.0008178713814580574,m1.28_feh1.0_MLT1.9_fov0.018.gpdict,m1.28_feh1.0_MLT1.9_fov0.018.gpdata
509,m1.13_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[54705058.16282287, 7517555578.312536]","[4835.314268733308, 6195.907949618267]",True,True,constant + exponential,True,8.205833982710014e-05,0.0012823639597777658,m1.13_feh0.5_MLT1.9_fov0.018.gpdict,m1.13_feh0.5_MLT1.9_fov0.018.gpdata
510,m1.02_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[54202694.00839014, 7693602954.518533]","[5033.826669154016, 6469.547565919466]",True,True,constant + exponential,True,5.7332006078282516e-05,0.0006328269217598104,m1.02_feh-4.0_MLT1.9_fov0.018.gpdict,m1.02_feh-4.0_MLT1.9_fov0.018.gpdata
511,m0.93_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[95133704.2019836, 16722683969.209063]","[4714.427776321755, 5601.182196159728]",True,True,constant + exponential,True,7.56403621879337e-05,0.0010316299987814803,m0.93_feh1.5_MLT1.9_fov0.018.gpdict,m0.93_feh1.5_MLT1.9_fov0.018.gpdata
512,m0.95_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[77295979.30502695, 12180975738.156956]","[4873.094150714878, 5995.0515678494385]",True,True,constant + exponential,True,6.499263499929908e-05,0.0006609644917260349,m0.95_feh-1.5_MLT1.9_fov0.018.gpdict,m0.95_feh-1.5_MLT1.9_fov0.018.gpdata
513,m1.2000000000000002_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[55147754.13502031, 7508675120.9046955]","[4680.693055873255, 5953.7348777524085]",True,True,constant + exponential,True,0.0001267925700161693,0.0015554603908407572,m1.2000000000000002_feh4.5_MLT1.9_fov0.018.gpdict,m1.2000000000000002_feh4.5_MLT1.9_fov0.018.gpdata
514,m1.21_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[43989745.96947044, 5849384288.286196]","[4865.545154158093, 6388.070540637895]",True,True,constant + exponential,True,8.070059045512405e-05,0.0006219334297198342,m1.21_feh0.5_MLT1.9_fov0.018.gpdict,m1.21_feh0.5_MLT1.9_fov0.018.gpdata
515,m1.12_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[38981407.18490391, 5336274309.781646]","[5065.3618964217685, 6803.0519480545045]",True,True,constant + exponential,True,6.839025463507367e-05,0.0013122487088472745,m1.12_feh-4.5_MLT1.9_fov0.018.gpdict,m1.12_feh-4.5_MLT1.9_fov0.018.gpdata
516,m1.18_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[40217258.89888933, 5133499348.919528]","[4993.348341907062, 6687.763129802524]",True,True,constant + exponential,True,0.00010782547927798815,0.0012948982526804764,m1.18_feh-2.5_MLT1.9_fov0.018.gpdict,m1.18_feh-2.5_MLT1.9_fov0.018.gpdata
517,m1.24_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[33343080.61199152, 4298982151.928261]","[5024.2481557631545, 6858.498095868179]",True,True,constant + exponential,True,9.358798735042562e-05,0.0016120345662971047,m1.24_feh-2.5_MLT1.9_fov0.018.gpdict,m1.24_feh-2.5_MLT1.9_fov0.018.gpdata
518,m0.92_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[108360301.73950446, 19830691909.425102]","[4606.853777936822, 5362.701436636037]",True,True,constant + exponential,True,4.048776872328373e-05,0.0003793455409070168,m0.92_feh4.0_MLT1.9_fov0.018.gpdict,m0.92_feh4.0_MLT1.9_fov0.018.gpdata
519,m1.14_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[62957827.16426306, 8797004081.152485]","[4699.504197104269, 5899.301759978421]",True,True,constant + exponential,True,0.00016880428303517447,0.0028525319667843663,m1.14_feh3.5_MLT1.9_fov0.018.gpdict,m1.14_feh3.5_MLT1.9_fov0.018.gpdata
520,m0.96_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[66292448.14474668, 9989034847.06299]","[4981.77973046158, 6256.515290693679]",True,True,constant + exponential,True,4.2099779830268345e-05,0.0004322553466603596,m0.96_feh-3.5_MLT1.9_fov0.018.gpdict,m0.96_feh-3.5_MLT1.9_fov0.018.gpdata
521,m1.16_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[59058218.56066378, 8251874368.9006815]","[4704.756632077208, 5944.6722226965]",True,True,constant + exponential,True,0.00022876101384037512,0.006977357079107627,m1.16_feh3.5_MLT1.9_fov0.018.gpdict,m1.16_feh3.5_MLT1.9_fov0.018.gpdata
522,m1.29_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[24716747.42181444, 3088851024.7205577]","[5192.084462653069, 7637.049255711391]",True,True,constant + exponential,True,8.592163120749174e-05,0.0010771796768774822,m1.29_feh-5.5_MLT1.9_fov0.018.gpdict,m1.29_feh-5.5_MLT1.9_fov0.018.gpdata
523,m0.94_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[68380456.63924181, 10399506929.82455]","[5008.862608201826, 6261.522055334528]",True,True,constant + exponential,True,4.6899048288113084e-05,0.0004421269988198473,m0.94_feh-4.0_MLT1.9_fov0.018.gpdict,m0.94_feh-4.0_MLT1.9_fov0.018.gpdata
524,m0.94_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[96439675.96039632, 16583481535.910048]","[4691.606473024047, 5577.857438919722]",True,True,constant + exponential,True,7.539782320137257e-05,0.0006595605830561624,m0.94_feh2.0_MLT1.9_fov0.018.gpdict,m0.94_feh2.0_MLT1.9_fov0.018.gpdata
525,m1.03_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[52325177.27850351, 7445479263.505487]","[4888.204195773878, 6427.855308523194]",True,True,constant + exponential,True,6.184666680067433e-05,0.000584399950336767,m1.03_feh-4.0_MLT1.9_fov0.018.gpdict,m1.03_feh-4.0_MLT1.9_fov0.018.gpdata
526,m0.99_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[55630106.72668329, 7884710233.364333]","[5091.805552559993, 6538.9889685152]",True,True,constant + exponential,True,3.8559197594706013e-05,0.0002857304222914081,m0.99_feh-5.5_MLT1.9_fov0.018.gpdict,m0.99_feh-5.5_MLT1.9_fov0.018.gpdata
527,m1.12_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[37561699.13814244, 5193867959.694157]","[5084.346220624047, 6861.783876582043]",True,True,constant + exponential,True,7.284421232968832e-05,0.0013739582499315839,m1.12_feh-5.0_MLT1.9_fov0.018.gpdict,m1.12_feh-5.0_MLT1.9_fov0.018.gpdata
528,m1.21_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48720279.18260817, 6298371633.25964]","[4820.285485159397, 6265.651878991852]",True,True,constant + exponential,True,0.00012481238310386972,0.0008615818846503531,m1.21_feh1.5_MLT1.9_fov0.018.gpdict,m1.21_feh1.5_MLT1.9_fov0.018.gpdata
529,m1.23_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[30838281.84787629, 4084716507.2309923]","[5066.7923567302305, 7008.823830071679]",True,True,constant + exponential,True,7.185094227317952e-05,0.0006299449700326587,m1.23_feh-3.5_MLT1.9_fov0.018.gpdict,m1.23_feh-3.5_MLT1.9_fov0.018.gpdata
530,m1.16_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[41587008.096762605, 5454996143.430149]","[4989.859839949238, 6633.764800649373]",True,True,constant + exponential,True,7.27340537445668e-05,0.000825043108646728,m1.16_feh-2.5_MLT1.9_fov0.018.gpdict,m1.16_feh-2.5_MLT1.9_fov0.018.gpdata
531,m1.05_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[51747356.62169004, 7176993657.153793]","[5004.774838486085, 6488.070313976563]",True,True,constant + exponential,True,4.6912373337265265e-05,0.0007011053730522354,m1.05_feh-3.5_MLT1.9_fov0.018.gpdict,m1.05_feh-3.5_MLT1.9_fov0.018.gpdata
532,m0.91_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[96479461.02600937, 16026787042.29089]","[4785.7747266285805, 5724.993296672979]",True,True,constant + exponential,True,7.508655222877454e-05,0.0013617411253403766,m0.91_feh0.0_MLT1.9_fov0.018.gpdict,m0.91_feh0.0_MLT1.9_fov0.018.gpdata
533,m0.92_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[82614055.50342336, 13285332566.027084]","[4901.408973794294, 5967.53221528325]",True,True,constant + exponential,True,8.601940369904371e-05,0.0007807071651813047,m0.92_feh-2.0_MLT1.9_fov0.018.gpdict,m0.92_feh-2.0_MLT1.9_fov0.018.gpdata
534,m1.07_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[47225632.7979238, 6496216369.297787]","[4898.134773564351, 6537.29544629056]",True,True,constant + exponential,True,0.00011277447272858937,0.001663706192574721,m1.07_feh-4.0_MLT1.9_fov0.018.gpdict,m1.07_feh-4.0_MLT1.9_fov0.018.gpdata
535,m1.08_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[66464441.20400558, 9866255377.76438]","[4717.786545876584, 5909.737026871586]",True,True,constant + exponential,True,8.703185192185584e-05,0.0011264842996152602,m1.08_feh2.0_MLT1.9_fov0.018.gpdict,m1.08_feh2.0_MLT1.9_fov0.018.gpdata
536,m1.1_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[52663871.85264328, 7060958982.112938]","[4909.5780367103935, 6364.594998323033]",True,True,constant + exponential,True,3.8897807526158196e-05,0.0002560903589098329,m1.1_feh-1.5_MLT1.9_fov0.018.gpdict,m1.1_feh-1.5_MLT1.9_fov0.018.gpdata
537,m1.06_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[47994588.7338498, 6696225021.4747715]","[5021.834514720901, 6575.652848802792]",True,True,constant + exponential,True,3.3269140430195456e-05,0.00017075030036217687,m1.06_feh-4.0_MLT1.9_fov0.018.gpdict,m1.06_feh-4.0_MLT1.9_fov0.018.gpdata
538,m1.01_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[53525329.10014673, 7730836535.078091]","[5050.081802869475, 6497.597508607882]",True,True,constant + exponential,True,3.8532736116462534e-05,0.0005195476901019846,m1.01_feh-4.5_MLT1.9_fov0.018.gpdict,m1.01_feh-4.5_MLT1.9_fov0.018.gpdata
539,m1.0_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[82042980.40848671, 12770379242.193474]","[4720.558034125393, 5769.176499276528]",True,True,constant + exponential,True,9.357954438909647e-05,0.0016823605412543685,m1.0_feh1.5_MLT1.9_fov0.018.gpdict,m1.0_feh1.5_MLT1.9_fov0.018.gpdata
540,m0.96_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[78642742.70174234, 13150819400.88921]","[4788.967505935188, 5850.112389640652]",True,True,constant + exponential,True,5.8414155090641366e-05,0.0005680237448106862,m0.96_feh0.0_MLT1.9_fov0.018.gpdict,m0.96_feh0.0_MLT1.9_fov0.018.gpdata
541,m1.21_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35551134.75824305, 4504777485.954606]","[4908.826367595635, 6803.470126963796]",True,True,constant + exponential,True,0.00010778431240053522,0.0017467149542265137,m1.21_feh-3.0_MLT1.9_fov0.018.gpdict,m1.21_feh-3.0_MLT1.9_fov0.018.gpdata
542,m1.13_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[43719972.9527315, 5757731963.309072]","[4868.17786395574, 6566.495472621674]",True,True,constant + exponential,True,0.00010925373301611434,0.0015983377773917118,m1.13_feh-3.0_MLT1.9_fov0.018.gpdict,m1.13_feh-3.0_MLT1.9_fov0.018.gpdata
543,m1.02_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48296974.08874719, 7072686740.314431]","[5096.777979861048, 6621.684942792033]",True,True,constant + exponential,True,3.73054197112341e-05,0.00024467477913389657,m1.02_feh-5.5_MLT1.9_fov0.018.gpdict,m1.02_feh-5.5_MLT1.9_fov0.018.gpdata
544,m1.07_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56573171.36092765, 8111292327.021583]","[4751.797013386162, 6159.447690757588]",True,True,constant + exponential,True,0.00013586853673766165,0.0024873075470971395,m1.07_feh-1.0_MLT1.9_fov0.018.gpdict,m1.07_feh-1.0_MLT1.9_fov0.018.gpdata
545,m1.26_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[46628482.05443914, 6084365883.218045]","[4750.98497000411, 6171.05668185775]",True,True,constant + exponential,True,0.00012752846256231963,0.0013371502861334594,m1.26_feh3.5_MLT1.9_fov0.018.gpdict,m1.26_feh3.5_MLT1.9_fov0.018.gpdata
546,m1.1800000000000002_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[54144472.88395075, 7375301844.77777]","[4760.785439790936, 6086.415038923522]",True,True,constant + exponential,True,0.00018268872783899128,0.0021909976885886584,m1.1800000000000002_feh2.5_MLT1.9_fov0.018.gpdict,m1.1800000000000002_feh2.5_MLT1.9_fov0.018.gpdata
547,m1.1_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[66398613.79987861, 9979154082.582294]","[4666.391023345883, 5808.074007788845]",True,True,constant + exponential,True,0.00010865297168258356,0.0015685997291131626,m1.1_feh3.5_MLT1.9_fov0.018.gpdict,m1.1_feh3.5_MLT1.9_fov0.018.gpdata
548,m1.03_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[53848607.16083421, 7011564659.983171]","[4935.422645475417, 6537.595748673988]",True,True,constant + exponential,True,3.8098638655063316e-05,0.0002342588187781991,m1.03_feh-5.0_MLT1.9_fov0.018.gpdict,m1.03_feh-5.0_MLT1.9_fov0.018.gpdata
549,m0.93_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[107451772.53616792, 19234016415.53656]","[4587.789176249071, 5357.660785686678]",True,True,constant + exponential,True,4.6777905331983205e-05,0.0005577276535428943,m0.93_feh4.5_MLT1.9_fov0.018.gpdict,m0.93_feh4.5_MLT1.9_fov0.018.gpdata
550,m1.18_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[38500926.5836659, 4915014618.610072]","[5020.092833156659, 6769.89861132563]",True,True,constant + exponential,True,8.982945161112626e-05,0.0014584372955840363,m1.18_feh-3.0_MLT1.9_fov0.018.gpdict,m1.18_feh-3.0_MLT1.9_fov0.018.gpdata
551,m1.08_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[40927171.82757789, 5766164323.607466]","[5096.959236807251, 6793.004339965477]",True,True,constant + exponential,True,8.592371972755445e-05,0.001766901221809336,m1.08_feh-5.5_MLT1.9_fov0.018.gpdict,m1.08_feh-5.5_MLT1.9_fov0.018.gpdata
552,m1.1600000000000001_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[57768272.49428686, 7848334709.918367]","[4758.619978949821, 6040.569427659311]",True,True,constant + exponential,True,0.00015053522757038992,0.0010618034973793877,m1.1600000000000001_feh2.5_MLT1.9_fov0.018.gpdict,m1.1600000000000001_feh2.5_MLT1.9_fov0.018.gpdata
